sic,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
871,27-3041,690,21.91,,,,
871,27-3042,3180,24.39,,,,
871,27-3043,120,20.49,,,,
871,27-3091,40,24.38,,,,
871,27-4011,40,15.98,,,,
871,27-4021,120,12.27,,,,
871,29-0000,**,24.44,,,,
871,29-1111,**,25.22,,,,
871,29-2012,40,15.33,,,,
871,29-9010,140,25.06,,,,
871,33-0000,**,15.58,,,,
871,33-2021,30,19.75,,,,
871,33-9032,1040,8.77,,,,
871,35-0000,160,12.87,,,,
871,37-0000,2560,9.51,,,,
871,37-1011,80,14.61,,,,
871,37-2011,1810,9.19,,,,
871,37-2012,250,8.26,,,,
871,37-3011,300,11.05,,,,
871,41-0000,7420,28.73,,,,
871,41-1011,30,29.66,,,,
871,41-1012,380,30.41,,,,
871,41-2011,60,7.42,,,,
871,41-2031,**,7.91,,,,
871,41-3011,60,18.64,,,,
871,41-4011,1660,30,,,,
871,41-4012,620,26.71,,,,
871,41-9011,50,20.18,,,,
871,41-9022,150,20.37,,,,
871,41-9031,2880,33.48,,,,
871,41-9041,80,13.69,,,,
871,43-0000,136120,13.96,,,,
871,43-1011,9530,18.94,,,,
871,43-2011,1510,11.84,,,,
871,43-3011,880,14.78,,,,
871,43-3021,2150,14.96,,,,
871,43-3031,14400,15.21,,,,
871,43-3051,1440,14.46,,,,
871,43-3061,1010,15.85,,,,
871,43-4021,350,12.78,,,,
871,43-4051,1670,12.61,,,,
871,43-4071,1650,9.28,,,,
871,43-4111,**,8.51,,,,
871,43-4151,430,13.12,,,,
871,43-4161,1620,15.27,,,,
871,43-4171,6700,11.81,,,,
871,43-5021,1280,9.6,,,,
871,43-5032,**,14.85,,,,
871,43-5061,1690,16.74,,,,
871,43-5071,340,11.21,,,,
871,43-5081,490,11.25,,,,
871,43-5111,350,13.79,,,,
871,43-6011,27110,16.6,,,,
871,43-6013,**,11.83,,,,
871,43-6014,26830,13.13,,,,
871,43-9011,2150,13.8,,,,
871,43-9021,880,10.37,,,,
871,43-9022,4580,14.19,,,,
871,43-9051,830,10.96,,,,
871,43-9061,22630,11.43,,,,
871,43-9071,630,12.53,,,,
871,43-9081,70,15.49,,,,
871,43-9111,170,15.52,,,,
871,45-0000,**,9.67,,,,
871,47-0000,25000,17.87,,,,
871,47-1011,2300,25.07,,,,
871,47-2031,1890,17.12,,,,
871,47-2061,1040,11.71,,,,
871,47-2073,470,16.58,,,,
871,47-2111,1550,20.53,,,,
871,47-2141,590,12.52,,,,
871,47-2151,**,19.34,,,,
871,47-2152,750,18.43,,,,
871,47-2211,100,20.23,,,,
871,47-2221,130,15.11,,,,
871,47-3012,**,10.01,,,,
871,47-3013,110,12.48,,,,
871,47-3015,70,10.84,,,,
871,47-4011,11490,19.23,,,,
871,47-4041,190,22.44,,,,
871,47-5012,**,14.68,,,,
871,47-5021,750,13.59,,,,
871,47-5081,270,10.67,,,,
871,49-0000,11710,18.61,,,,
871,49-1011,1280,30.78,,,,
871,49-2011,140,18.56,,,,
871,49-2022,1110,24.13,,,,
871,49-2091,80,20.04,,,,
871,49-2092,90,16.05,,,,
871,49-2094,2440,14.67,,,,
871,49-3031,**,25.31,,,,
871,49-9012,**,30.38,,,,
871,49-9021,240,18.98,,,,
871,49-9041,220,18.69,,,,
871,49-9042,3540,15.9,,,,
871,49-9044,**,18.82,,,,
871,49-9052,260,15.87,,,,
871,49-9092,180,16.82,,,,
871,49-9098,80,11.13,,,,
871,51-0000,18480,15.28,,,,
871,51-1011,1700,22.92,,,,
871,51-2022,1770,8.36,,,,
871,51-2023,330,11.84,,,,
871,51-2031,30,16.21,,,,
871,51-2041,90,16.73,,,,
871,51-2092,940,10.39,,,,
871,51-4011,40,11.43,,,,
871,51-4031,50,14.91,,,,
871,51-4041,1540,17.34,,,,
871,51-4072,110,10.41,,,,
871,51-4081,**,15.31,,,,
871,51-4111,90,21.39,,,,
871,51-4121,1770,13.81,,,,
871,51-4122,**,13.68,,,,
871,51-5022,30,20.81,,,,
871,51-5023,40,16.41,,,,
871,51-7031,**,20.24,,,,
871,51-8021,1710,20.77,,,,
871,51-8031,300,16.45,,,,
871,51-8093,**,17.42,,,,
871,51-9061,3450,17.33,,,,
871,51-9131,70,12.62,,,,
871,51-9198,90,10.02,,,,
871,53-0000,4680,10.79,,,,
871,53-1021,100,17.53,,,,
871,53-1031,40,21.23,,,,
871,53-2012,50,*,,,,
871,53-3032,**,13.07,,,,
871,53-3033,**,11.1,,,,
871,53-3041,40,11.16,,,,
871,53-6041,70,17.95,,,,
871,53-7031,**,25.08,,,,
871,53-7032,40,16.13,,,,
871,53-7051,300,11.72,,,,
871,53-7062,2510,9.55,,,,
872,00-0000,685180,17.61,,,,
872,11-0000,60800,40.22,,,,
872,11-1011,5260,69.43,,,,
872,11-1021,16800,45.62,,,,
872,11-2011,390,25.9,,,,
872,11-2021,1590,36.29,,,,
872,11-2022,970,36.44,,,,
872,11-2031,340,33.76,,,,
872,11-3011,3570,22.5,,,,
872,11-3021,3130,39.68,,,,
872,11-3031,16150,40.84,,,,
872,11-3040,1820,33.08,,,,
872,11-3061,160,27,,,,
872,11-3071,120,24.83,,,,
872,11-9021,370,28.27,,,,
872,11-9041,70,40.28,,,,
872,11-9111,310,30.54,,,,
872,11-9121,**,41.95,,,,
872,11-9141,540,16.53,,,,
872,13-0000,282300,22.57,,,,
872,13-1011,30,20.38,,,,
872,13-1023,410,16.31,,,,
872,13-1041,90,20.31,,,,
872,13-1051,1760,22.8,,,,
872,13-1071,2040,21.04,,,,
872,13-1072,1210,20.53,,,,
872,13-1073,940,20.74,,,,
872,13-1111,13060,30.26,,,,
872,13-1121,850,19.89,,,,
872,13-2011,221930,23.06,,,,
872,13-2031,2310,22.11,,,,
872,13-2041,130,19.12,,,,
872,13-2051,1940,23.57,,,,
872,13-2052,270,31.03,,,,
872,13-2053,40,19.81,,,,
872,13-2061,140,36.23,,,,
872,13-2082,28910,16.92,,,,
872,15-0000,21370,25.71,,,,
872,15-1011,290,21.4,,,,
872,15-1021,2450,27.14,,,,
872,15-1031,2450,30.97,,,,
872,15-1032,1340,33.6,,,,
872,15-1041,4700,18.95,,,,
872,15-1051,4010,28.63,,,,
872,15-1061,750,22.3,,,,
872,15-1071,2690,24.09,,,,
872,15-1081,970,25.39,,,,
872,15-2011,150,33.5,,,,
872,15-2031,1060,26.45,,,,
872,17-0000,1210,22.57,,,,
872,17-1011,50,37.79,,,,
872,17-2051,40,23.9,,,,
872,17-2111,30,29.97,,,,
872,17-2112,50,31.36,,,,
872,17-3011,60,17.21,,,,
872,17-3013,**,12.73,,,,
872,17-3023,360,20.45,,,,
872,19-0000,1180,20.62,,,,
872,19-2041,**,29.01,,,,
872,19-3021,770,21.2,,,,
872,19-4031,100,13.96,,,,
872,21-0000,120,15.44,,,,
872,23-0000,1940,53.08,,,,
872,23-1011,1430,67.88,,,,
872,23-2011,440,17.08,,,,
872,25-0000,390,17,,,,
872,25-2011,**,9.18,,,,
872,25-4021,130,21.25,,,,
872,25-4031,60,17.21,,,,
872,25-9031,80,19.81,,,,
872,27-0000,10690,14.27,,,,
872,27-1014,50,23.31,,,,
872,27-1021,40,20.74,,,,
872,27-1024,370,20.36,,,,
872,27-2011,**,*,,,,
872,27-3020,**,12.76,,,,
872,27-3031,1080,21.68,,,,
872,27-3041,310,21.66,,,,
872,27-3042,370,26.24,,,,
872,27-3043,190,33.27,,,,
872,29-0000,4570,20.21,,,,
872,29-1051,**,31.28,,,,
872,29-1111,1880,24.14,,,,
872,29-1126,**,18.07,,,,
872,29-2012,430,14.13,,,,
872,29-2032,30,23.52,,,,
872,29-2034,180,16.3,,,,
872,29-2041,**,13.49,,,,
872,29-2061,160,13.66,,,,
872,29-2071,670,14.43,,,,
872,31-0000,1710,11.04,,,,
872,31-1012,980,10.18,,,,
872,31-9092,310,11.82,,,,
872,31-9094,300,12.69,,,,
872,33-0000,340,10.27,,,,
872,33-9032,320,10.1,,,,
872,35-0000,1700,7.06,,,,
872,35-1012,170,12.69,,,,
872,35-2012,150,9.44,,,,
872,37-0000,4460,8.46,,,,
872,37-1011,90,10.66,,,,
872,37-1012,220,10.66,,,,
872,37-2011,2280,8.06,,,,
872,37-2012,730,8.03,,,,
872,37-3011,1010,8.87,,,,
872,39-0000,300,9.13,,,,
872,39-9021,**,8.27,,,,
872,41-0000,12000,17.48,,,,
872,41-1012,340,26.54,,,,
872,41-2011,300,6.59,,,,
872,41-2021,80,6.75,,,,
872,41-2031,1330,8.05,,,,
872,41-3011,**,13.83,,,,
872,41-3021,150,18.95,,,,
872,41-3031,550,24.4,,,,
872,41-3041,40,8.58,,,,
872,41-4011,320,30.99,,,,
872,41-4012,1070,20.41,,,,
872,41-9011,600,11.76,,,,
872,41-9022,**,10.92,,,,
872,41-9031,250,30.95,,,,
872,41-9041,1490,9.78,,,,
872,41-9091,90,16.54,,,,
872,43-0000,265050,12.24,,,,
872,43-1011,15070,18.43,,,,
872,43-2011,1140,10.91,,,,
872,43-3011,7190,12.04,,,,
872,43-3021,18710,11.91,,,,
872,43-3031,77840,12.57,,,,
872,43-3051,6010,12.35,,,,
872,43-3061,40,15.23,,,,
872,43-3071,**,12.36,,,,
872,43-4021,820,11.39,,,,
872,43-4041,70,13.53,,,,
872,43-4051,9320,12.52,,,,
872,43-4071,4670,8.75,,,,
872,43-4081,**,9.49,,,,
872,43-4111,**,10.31,,,,
872,43-4141,**,16.75,,,,
872,43-4151,310,11.16,,,,
872,43-4161,1260,16.12,,,,
872,43-4171,8520,10.43,,,,
872,43-5021,640,8.88,,,,
872,43-5032,210,15.38,,,,
872,43-5061,1020,14.81,,,,
872,43-5071,650,11.95,,,,
872,43-5081,340,10.2,,,,
872,43-5111,200,11.21,,,,
872,43-6011,21580,16.16,,,,
872,43-6012,200,18.46,,,,
872,43-6013,670,10.69,,,,
872,43-6014,30630,11.64,,,,
872,43-9011,2620,13.17,,,,
872,43-9021,16730,10.83,,,,
872,43-9022,3220,13.63,,,,
872,43-9031,50,17.66,,,,
872,43-9041,300,11.86,,,,
872,43-9051,2680,8.81,,,,
872,43-9061,27300,9.84,,,,
872,43-9071,720,10.6,,,,
872,43-9081,340,14.04,,,,
872,45-0000,40,6.56,,,,
872,47-0000,3600,15.19,,,,
872,47-1011,100,25.46,,,,
872,47-2031,**,16.06,,,,
872,47-2111,**,23.69,,,,
872,47-2141,**,12.54,,,,
872,47-2152,**,20.76,,,,
872,49-0000,1950,14.38,,,,
872,49-1011,200,18.28,,,,
872,49-9021,**,16,,,,
872,49-9042,1120,12.49,,,,
872,49-9096,**,22.41,,,,
872,51-0000,4560,9.76,,,,
872,51-1011,90,20.52,,,,
872,51-4041,100,13.53,,,,
872,51-5023,**,12.58,,,,
872,51-9061,370,9.75,,,,
872,53-0000,4890,10.26,,,,
872,53-1031,30,18.33,,,,
872,53-3031,**,8.53,,,,
872,53-3032,380,13.55,,,,
872,53-3033,1390,10.62,,,,
872,53-3041,30,8.28,,,,
872,53-6021,**,7.55,,,,
872,53-7062,830,13.17,,,,
873,00-0000,669700,20.15,,,,
873,11-0000,82780,41.18,,,,
873,11-1011,7160,68.5,,,,
873,11-1021,18860,44.27,,,,
873,11-2011,700,34.05,,,,
873,11-2021,4770,40.38,,,,
873,11-2022,2180,41.5,,,,
873,11-2031,1680,27.97,,,,
873,11-3011,4200,25.17,,,,
873,11-3021,5340,40.55,,,,
873,11-3031,4950,40.42,,,,
873,11-3040,4580,42.13,,,,
873,11-3051,850,39.34,,,,
873,11-3061,1020,32.44,,,,
873,11-3071,450,25.45,,,,
873,11-9011,**,17.72,,,,
873,11-9021,330,33.96,,,,
873,11-9041,6910,46.86,,,,
873,11-9081,**,13.13,,,,
873,11-9111,1620,33.08,,,,
873,11-9121,8150,42.22,,,,
873,11-9141,60,24.04,,,,
873,11-9151,280,19.83,,,,
873,13-0000,51260,24.42,,,,
873,13-1022,150,23.08,,,,
873,13-1023,2460,22,,,,
873,13-1031,**,19.13,,,,
873,13-1041,1000,24.82,,,,
873,13-1051,670,26.9,,,,
873,13-1061,200,28.75,,,,
873,13-1071,1710,16.81,,,,
873,13-1072,800,23.79,,,,
873,13-1073,1870,21.62,,,,
873,13-1111,8470,31.03,,,,
873,13-1121,680,19.22,,,,
873,13-2011,6570,23.34,,,,
873,13-2031,950,23.93,,,,
873,13-2051,1830,26.52,,,,
873,13-2052,**,25.15,,,,
873,13-2082,50,30,,,,
873,15-0000,54940,29.85,,,,
873,15-1011,2580,39.29,,,,
873,15-1021,6590,27.31,,,,
873,15-1031,6190,34.7,,,,
873,15-1032,7500,38.37,,,,
873,15-1041,3850,19.22,,,,
873,15-1051,4550,27.37,,,,
873,15-1061,1970,25.26,,,,
873,15-1071,3380,27.35,,,,
873,15-1081,2190,26.12,,,,
873,15-2021,800,42.11,,,,
873,15-2031,1670,26.75,,,,
873,15-2041,2460,30.4,,,,
873,15-2091,170,21.77,,,,
873,17-0000,69400,28.26,,,,
873,17-1021,**,23.97,,,,
873,17-1022,220,22.28,,,,
873,17-2011,2210,37.37,,,,
873,17-2021,300,36.36,,,,
873,17-2031,1030,31.55,,,,
873,17-2041,2750,38.72,,,,
873,17-2051,1720,28.68,,,,
873,17-2061,2040,37.32,,,,
873,17-2071,5640,34.42,,,,
873,17-2072,3960,35.83,,,,
873,17-2081,2030,28.07,,,,
873,17-2111,1650,28.95,,,,
873,17-2112,2700,32.95,,,,
873,17-2121,30,32.07,,,,
873,17-2131,1490,33.13,,,,
873,17-2141,5760,33.53,,,,
873,17-2151,130,21.3,,,,
873,17-2161,2370,42.16,,,,
873,17-2171,140,30.24,,,,
873,17-3011,270,18.72,,,,
873,17-3012,300,20.55,,,,
873,17-3013,680,22.21,,,,
873,17-3021,600,24.64,,,,
873,17-3022,2030,13.04,,,,
873,17-3023,6210,20.6,,,,
873,17-3024,1820,20.11,,,,
873,17-3025,1960,15.85,,,,
873,17-3026,820,15.25,,,,
873,17-3027,3690,19.08,,,,
873,17-3031,520,11.31,,,,
873,19-0000,150380,19.67,,,,
873,19-1010,1480,24.39,,,,
873,19-1021,6550,28.51,,,,
873,19-1022,3060,23.02,,,,
873,19-1023,1740,15.44,,,,
873,19-1031,**,23.69,,,,
873,19-1041,400,38.64,,,,
873,19-1042,16130,27.96,,,,
873,19-2011,410,27.25,,,,
873,19-2012,4010,42.73,,,,
873,19-2021,1550,30.41,,,,
873,19-2031,19820,20.78,,,,
873,19-2032,1590,28.68,,,,
873,19-2041,4240,21.8,,,,
873,19-2042,820,26.01,,,,
873,19-2043,130,27.34,,,,
873,19-3011,2310,47.18,,,,
873,19-3021,8920,23.46,,,,
873,19-3022,10760,9.5,,,,
873,19-3032,380,32.6,,,,
873,19-3041,980,32.06,,,,
873,19-3051,70,28.36,,,,
873,19-3091,1460,14.14,,,,
873,19-3093,210,16.79,,,,
873,19-3094,650,42.16,,,,
873,19-4011,3420,13.47,,,,
873,19-4021,16770,16.35,,,,
873,19-4031,13740,13.1,,,,
873,19-4041,890,15.18,,,,
873,19-4051,610,24.33,,,,
873,19-4091,3820,13.96,,,,
873,19-4092,100,18.65,,,,
873,19-4093,**,12.02,,,,
873,21-0000,2870,16.83,,,,
873,21-1011,110,14.35,,,,
873,21-1012,70,20.61,,,,
873,21-1014,50,17.8,,,,
873,21-1021,**,16.49,,,,
873,21-1022,220,17.96,,,,
873,21-1091,**,21.86,,,,
873,21-1093,210,13.45,,,,
873,23-0000,1870,38.35,,,,
873,23-1011,1250,51.19,,,,
873,23-2011,270,21.7,,,,
873,23-2092,40,17.76,,,,
873,23-2093,**,11.51,,,,
873,25-0000,7240,20,,,,
873,25-1042,130,*,,,,
873,25-1051,120,*,,,,
873,25-1052,90,*,,,,
873,25-1191,450,*,,,,
873,25-3011,190,12.64,,,,
873,25-3021,150,13.93,,,,
873,25-4010,240,16.53,,,,
873,25-4021,850,21.39,,,,
873,25-4031,110,13.76,,,,
873,25-9021,40,21.68,,,,
873,25-9031,1970,21.79,,,,
873,25-9041,40,*,,,,
873,27-0000,9840,21.08,,,,
873,27-1011,**,39.35,,,,
873,27-1013,50,20.91,,,,
873,27-1014,320,19.52,,,,
873,27-1021,450,24.92,,,,
873,27-1024,1410,20.72,,,,
873,27-3020,**,19.51,,,,
873,27-3031,2520,20.27,,,,
873,27-3041,1770,20.31,,,,
873,27-3042,1650,23.68,,,,
873,27-3043,670,23.97,,,,
873,27-3091,40,15.89,,,,
873,27-4011,70,14.33,,,,
873,27-4021,70,18.14,,,,
873,29-0000,16380,19.17,,,,
873,29-1031,70,22.88,,,,
873,29-1051,40,33.33,,,,
873,29-1062,50,60.24,,,,
873,29-1066,110,52.37,,,,
873,29-1071,170,33.92,,,,
873,29-1111,3470,24.01,,,,
873,29-1121,150,20.96,,,,
873,29-1131,180,41.73,,,,
873,29-2011,1750,21.59,,,,
873,29-2012,4530,15.01,,,,
873,29-2033,70,19.69,,,,
873,29-2034,420,15.94,,,,
873,29-2041,**,12.16,,,,
873,29-2051,50,10.01,,,,
873,29-2056,250,12.65,,,,
873,29-2061,260,17.79,,,,
873,29-2071,350,14.24,,,,
873,29-9010,1180,19.08,,,,
873,31-0000,5000,11.79,,,,
873,31-1012,330,13.25,,,,
873,31-9092,**,13.19,,,,
873,31-9093,290,10.6,,,,
873,31-9094,50,15.83,,,,
873,31-9096,2010,12.04,,,,
873,33-0000,2170,14.16,,,,
873,33-2011,60,10.86,,,,
873,33-2021,60,36.84,,,,
873,33-9021,60,23.92,,,,
873,33-9032,1420,12.39,,,,
873,35-0000,480,9.17,,,,
873,35-2012,90,10.06,,,,
873,35-2021,70,8.37,,,,
873,35-3021,120,7.16,,,,
873,35-3022,40,8.24,,,,
873,37-0000,3770,10.5,,,,
873,37-1011,230,16.88,,,,
873,37-1012,100,18.96,,,,
873,37-2011,2210,10.3,,,,
873,37-2012,580,8.91,,,,
873,37-3011,430,11.46,,,,
873,37-3012,**,7.02,,,,
873,39-0000,1220,8.55,,,,
873,39-1021,40,14.77,,,,
873,39-2021,420,8.52,,,,
873,39-6021,**,8.4,,,,
873,39-9011,60,9.43,,,,
873,39-9032,**,10.66,,,,
873,41-0000,14040,17.09,,,,
873,41-1011,200,16.66,,,,
873,41-1012,890,21.02,,,,
873,41-2011,230,10.75,,,,
873,41-2031,140,10.55,,,,
873,41-3011,150,20.67,,,,
873,41-4011,3100,27.37,,,,
873,41-4012,1120,21.24,,,,
873,41-9031,890,30.15,,,,
873,41-9041,4100,8.82,,,,
873,43-0000,151880,12.18,,,,
873,43-1011,9050,18.65,,,,
873,43-2011,800,11.35,,,,
873,43-3011,1630,12.87,,,,
873,43-3021,1070,13.77,,,,
873,43-3031,6370,14.8,,,,
873,43-3051,750,15.38,,,,
873,43-3061,720,16.03,,,,
873,43-4021,190,13.66,,,,
873,43-4051,5100,13.06,,,,
873,43-4071,1080,9.74,,,,
873,43-4111,43390,8.61,,,,
873,43-4121,70,13.37,,,,
873,43-4151,1010,12.3,,,,
873,43-4161,1340,15.43,,,,
873,43-4171,4170,11.34,,,,
873,43-5021,710,9.43,,,,
873,43-5032,**,11.24,,,,
873,43-5061,2340,15.43,,,,
873,43-5071,1160,11.07,,,,
873,43-5081,670,12.33,,,,
873,43-5111,1910,11.4,,,,
873,43-6011,20670,17.63,,,,
873,43-6012,80,19.62,,,,
873,43-6013,**,12.52,,,,
873,43-6014,13910,14.42,,,,
873,43-9011,1460,14.65,,,,
873,43-9021,5240,10.1,,,,
873,43-9022,2270,13.98,,,,
873,43-9031,200,18.34,,,,
873,43-9051,1480,10.21,,,,
873,43-9061,15070,11.79,,,,
873,43-9071,430,13.31,,,,
873,43-9081,340,12.94,,,,
873,43-9111,2430,14.9,,,,
873,45-0000,1300,8.66,,,,
873,45-1011,90,18.8,,,,
873,45-2041,**,9.5,,,,
873,45-2092,280,8.26,,,,
873,45-2093,**,7.77,,,,
873,45-4011,50,9.91,,,,
873,47-0000,6620,17.82,,,,
873,47-1011,590,24.97,,,,
873,47-2031,320,20.65,,,,
873,47-2061,80,9.96,,,,
873,47-2073,30,22.06,,,,
873,47-2111,950,20.89,,,,
873,47-2141,260,19.02,,,,
873,47-2152,500,18.87,,,,
873,47-2211,80,21.68,,,,
873,47-4011,2180,15.68,,,,
873,47-4041,720,16.92,,,,
873,47-5021,260,14.61,,,,
873,47-5081,100,10.83,,,,
873,49-0000,8020,17.98,,,,
873,49-1011,470,24.83,,,,
873,49-2011,230,16.81,,,,
873,49-2022,**,20.68,,,,
873,49-2094,990,19.46,,,,
873,49-3023,310,16.86,,,,
873,49-9012,**,12.01,,,,
873,49-9021,280,19.87,,,,
873,49-9041,260,20.42,,,,
873,49-9042,3340,16,,,,
873,49-9043,110,18.46,,,,
873,49-9062,**,39.4,,,,
873,49-9098,70,10.9,,,,
873,51-0000,22780,14.79,,,,
873,51-1011,1220,23.32,,,,
873,51-2022,450,12.59,,,,
873,51-2023,130,13.15,,,,
873,51-2041,30,20.16,,,,
873,51-2092,520,11.91,,,,
873,51-4041,2100,17.56,,,,
873,51-4061,**,26.03,,,,
873,51-4111,40,24.14,,,,
873,51-4121,510,16.67,,,,
873,51-5021,**,17.24,,,,
873,51-5023,70,13.02,,,,
873,51-8013,360,10.78,,,,
873,51-8021,650,20.03,,,,
873,51-8031,150,11.55,,,,
873,51-8093,40,21.55,,,,
873,51-9011,1270,19.38,,,,
873,51-9021,100,8.63,,,,
873,51-9023,120,12.5,,,,
873,51-9061,9860,14.41,,,,
873,51-9111,60,11.1,,,,
873,51-9121,80,12.57,,,,
873,51-9123,**,8.95,,,,
873,51-9141,**,10.04,,,,
873,51-9195,**,22.69,,,,
873,51-9198,**,9.33,,,,
873,53-0000,5470,9.95,,,,
873,53-1021,200,18.96,,,,
873,53-1031,60,14.03,,,,
873,53-3032,340,16.3,,,,
873,53-3033,1160,10.15,,,,
873,53-3041,60,13.36,,,,
873,53-7051,110,12.38,,,,
873,53-7061,150,7.95,,,,
873,53-7062,1530,9.66,,,,
873,53-7064,50,8.23,,,,
874,00-0000,1173700,18.36,,,,
874,11-0000,182220,36.87,,,,
874,11-1011,18340,69.54,,,,
874,11-1021,55040,43.02,,,,
874,11-2011,2720,26.84,,,,
874,11-2021,8720,34.26,,,,
874,11-2022,6060,39.53,,,,
874,11-2031,7670,30.73,,,,
874,11-3011,11620,21.69,,,,
874,11-3021,7800,37.48,,,,
874,11-3031,13400,35.78,,,,
874,11-3040,5670,28.39,,,,
874,11-3051,430,31.91,,,,
874,11-3061,1480,32.07,,,,
874,11-3071,500,29.66,,,,
874,11-9021,11740,33.63,,,,
874,11-9041,5600,41.35,,,,
874,11-9051,1530,19,,,,
874,11-9081,410,20.11,,,,
874,11-9111,4380,29.29,,,,
874,11-9121,1490,33.25,,,,
874,11-9141,4460,21.27,,,,
874,11-9151,1270,16.61,,,,
874,13-0000,159310,26.36,,,,
874,13-1011,**,37.12,,,,
874,13-1021,90,19.05,,,,
874,13-1022,260,18.72,,,,
874,13-1023,2820,19.21,,,,
874,13-1031,1010,16.51,,,,
874,13-1041,1260,25.7,,,,
874,13-1051,3760,24.97,,,,
874,13-1061,250,28.94,,,,
874,13-1071,5610,20.33,,,,
874,13-1072,3360,20.97,,,,
874,13-1073,6330,20.33,,,,
874,13-1111,82360,32.4,,,,
874,13-1121,1700,17.81,,,,
874,13-2011,19590,22,,,,
874,13-2021,390,19,,,,
874,13-2031,2150,22.82,,,,
874,13-2041,330,19.89,,,,
874,13-2051,5740,27.05,,,,
874,13-2052,1510,19.22,,,,
874,13-2053,200,21.43,,,,
874,13-2061,120,20.84,,,,
874,13-2071,50,14.97,,,,
874,13-2072,90,20.74,,,,
874,13-2082,290,22.45,,,,
874,15-0000,80810,27.62,,,,
874,15-1011,900,29.9,,,,
874,15-1021,14620,27.92,,,,
874,15-1031,8660,32.49,,,,
874,15-1032,5150,35.62,,,,
874,15-1041,10260,19.31,,,,
874,15-1051,10620,28.79,,,,
874,15-1061,3020,25.16,,,,
874,15-1071,6390,26.27,,,,
874,15-1081,7840,30.18,,,,
874,15-2011,700,33.37,,,,
874,15-2031,3940,28.59,,,,
874,15-2041,1640,32.72,,,,
874,15-2091,100,23.44,,,,
874,17-0000,48830,25.73,,,,
874,17-1011,630,30.38,,,,
874,17-1012,940,23.07,,,,
874,17-1021,370,16.65,,,,
874,17-1022,510,19.51,,,,
874,17-2011,690,31.17,,,,
874,17-2021,220,25.02,,,,
874,17-2041,1100,#,,,,
874,17-2051,8580,29.22,,,,
874,17-2061,**,24.91,,,,
874,17-2071,1900,35.92,,,,
874,17-2072,1910,36.51,,,,
874,17-2081,5000,26.27,,,,
874,17-2111,2000,27.4,,,,
874,17-2112,1620,30.74,,,,
874,17-2121,**,32.96,,,,
874,17-2141,3110,32.28,,,,
874,17-2151,170,31.99,,,,
874,17-2161,**,41.91,,,,
874,17-2171,**,51.01,,,,
874,17-3011,3220,19.12,,,,
874,17-3012,380,29.91,,,,
874,17-3013,1080,17.64,,,,
874,17-3021,190,19.52,,,,
874,17-3022,2100,18.74,,,,
874,17-3023,2520,19.08,,,,
874,17-3024,**,24.59,,,,
874,17-3025,1560,17.62,,,,
874,17-3026,330,18.92,,,,
874,17-3027,990,19.67,,,,
874,17-3031,660,13.66,,,,
874,19-0000,43770,20.71,,,,
874,19-1010,600,19.42,,,,
874,19-1021,**,31.65,,,,
874,19-1022,**,21.82,,,,
874,19-1023,**,24.02,,,,
874,19-1031,90,18.66,,,,
874,19-1032,**,23.42,,,,
874,19-1041,**,25.88,,,,
874,19-1042,**,28.14,,,,
874,19-2012,80,37.59,,,,
874,19-2021,190,22.75,,,,
874,19-2031,1480,19.49,,,,
874,19-2041,8390,21.73,,,,
874,19-2042,2750,24.25,,,,
874,19-2043,1350,28.17,,,,
874,19-3011,1210,30.93,,,,
874,19-3021,9490,19.34,,,,
874,19-3022,1730,10.77,,,,
874,19-3031,210,24.31,,,,
874,19-3032,300,32.95,,,,
874,19-3051,1480,22.13,,,,
874,19-3091,470,17.01,,,,
874,19-3092,100,19.56,,,,
874,19-3093,80,20.97,,,,
874,19-3094,530,29.74,,,,
874,19-4011,650,10.5,,,,
874,19-4021,520,13.31,,,,
874,19-4031,670,13.05,,,,
874,19-4041,430,16.08,,,,
874,19-4051,110,19.53,,,,
874,19-4091,2810,14.5,,,,
874,19-4093,**,16.1,,,,
874,21-0000,7380,15.26,,,,
874,21-1011,250,14.89,,,,
874,21-1012,**,25.72,,,,
874,21-1013,40,19.99,,,,
874,21-1014,70,15.48,,,,
874,21-1015,530,13.69,,,,
874,21-1021,**,14.55,,,,
874,21-1022,490,17,,,,
874,21-1023,2200,14.21,,,,
874,21-1091,920,18.74,,,,
874,21-1092,320,13.17,,,,
874,21-1093,510,15.16,,,,
874,21-2011,130,13.97,,,,
874,23-0000,5630,26.32,,,,
874,23-1011,1960,48.98,,,,
874,23-1022,60,25.32,,,,
874,23-2011,1540,17.67,,,,
874,23-2092,**,18.89,,,,
874,23-2093,210,19.68,,,,
874,25-0000,15770,18.82,,,,
874,25-1194,940,15.9,,,,
874,25-2021,70,*,,,,
874,25-2022,60,*,,,,
874,25-2031,180,*,,,,
874,25-2032,**,*,,,,
874,25-2041,**,*,,,,
874,25-3011,390,14.49,,,,
874,25-3021,1360,14.5,,,,
874,25-4010,**,14.67,,,,
874,25-4021,790,20.44,,,,
874,25-4031,40,13.79,,,,
874,25-9021,260,13.73,,,,
874,25-9031,6360,23.14,,,,
874,25-9041,**,*,,,,
874,27-0000,40940,21.51,,,,
874,27-1011,1200,27.87,,,,
874,27-1014,890,17.13,,,,
874,27-1021,1680,30.58,,,,
874,27-1023,40,10.57,,,,
